id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,opening,moves,clock,winner,tournament
4z69t7Jr,True,standard,blitz,blitz,2019-05-06 04:09:12.992000+00:00,2019-05-06 04:13:05.388000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1955, 'ratingDiff': -11}, 'black': {'user': {'name': 'sergey_podrez', 'id': 'sergey_podrez'}, 'rating': 1955, 'ratingDiff': 12}}","{'eco': 'B40', 'name': 'Sicilian Defense: Four Knights Variation', 'ply': 10}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 Nf6 Be3 Be7 Qd2 O-O O-O-O a6 f3 b5 g4 b4 Nce2 Na5 Ng3 d5 g5 Ne8 h4 Nd6 h5 Nac4 Bxc4 Nxc4 Qe2 Qa5 Kb1 Nxe3 Qxe3 Bc5 g6 e5 Nb3 Bxe3 Nxa5 d4 Nc6 f6 gxh7+ Kxh7 Nxb4 Be6 Nf5 Bxf5 exf5 a5 Nd5 Bg5 Ne7 a4 a3 Rab8 Rd3 Rf7 Ng6 Rfb7 Ka1 Rxb2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
iin0Ph4C,True,standard,blitz,blitz,2019-05-06 04:00:35.646000+00:00,2019-05-06 04:03:16.309000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1979, 'ratingDiff': -10}, 'black': {'user': {'name': 'Miss_Candy', 'id': 'miss_candy'}, 'rating': 1964, 'ratingDiff': 12}}","{'eco': 'B32', 'name': 'Sicilian Defense: Löwenthal Variation', 'ply': 8}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 Bc5 Nc3 Nge7 Bc4 O-O O-O Kh8 a3 d6 b4 Bb6 Be3 f5 exf5 Nxf5 Bxb6 axb6 Qd2 Ncd4 Nxd4 Nxd4 Ne2 Nf5 Rfd1 Qh4 Ng3 Nxg3 hxg3 Qxc4 Qxd6 Bg4 Re1 Qxc2 Qxb6 Ra6 Qe3 Raf6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
8AtH934v,True,standard,blitz,blitz,2019-03-21 01:02:59.674000+00:00,2019-03-21 01:04:47.337000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1960, 'ratingDiff': 10}, 'black': {'user': {'name': 'BMWX5', 'id': 'bmwx5'}, 'rating': 1947, 'ratingDiff': -9}}","{'eco': 'C40', 'name': ""King's Pawn Game: Busch-Gass Gambit"", 'ply': 4}",e4 e5 Nf3 Bc5 Bc4 Bxf2+ Kxf2 Nf6 Rf1 Nxe4+ Kg1 d5 d3 Nf6 Bb3 Bg4 h3 Bh5 Qe1 Nbd7 Nxe5 O-O Nxd7 Qxd7 Nc3 Rfe8 Qf2 Bg6 Bg5 Nh5 Rae1 Rxe1 Rxe1 Re8 Nxd5 Rxe1+ Qxe1 Nf6 Nxf6+ gxf6 Bxf6 h5 Qe7 Qxe7 Bxe7 Kg7 Kf2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
FFWx5rHG,True,standard,blitz,blitz,2019-02-25 21:27:18.826000+00:00,2019-02-25 21:30:36.632000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1947, 'ratingDiff': -10}, 'black': {'user': {'name': 'Manpreeth007', 'id': 'manpreeth007'}, 'rating': 1967, 'ratingDiff': 10}}","{'eco': 'C42', 'name': 'Russian Game: Three Knights Game', 'ply': 5}",e4 e5 Nf3 Nf6 Nc3 d5 exd5 Qe7 Be2 Nbd7 O-O e4 Nd4 Nb6 Bb5+ Kd8 Nb3 a6 Be2 h5 d4 Nbxd5 Re1 e3 fxe3 Nxc3 bxc3 Ne4 Qd3 Qh4 Bb2 Bd6 h3 Bxh3 Bf3 Bh2+ Kh1 Bxg2+ Bxg2 Nf2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
ZSdBQJ3Q,True,standard,blitz,blitz,2019-02-23 21:49:50.148000+00:00,2019-02-23 21:55:14.582000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1935, 'ratingDiff': 8}, 'black': {'user': {'name': 'mariaamparoser', 'id': 'mariaamparoser'}, 'rating': 1842, 'ratingDiff': -8}}","{'eco': 'B22', 'name': 'Sicilian Defense: Alapin Variation', 'ply': 3}",e4 c5 c3 Nc6 Nf3 e6 d4 d6 Bb5 Bd7 O-O cxd4 cxd4 Nf6 Nc3 Be7 Re1 O-O d5 exd5 exd5 Ne5 Nxe5 dxe5 Rxe5 Bd6 Re1 Bxh2+ Kxh2 Ng4+ Kg3 Bxb5 Nxb5 h5 Bf4 a6 Nc7 Rc8 d6 Qd7 f3 Nf6 Kh2 Qf5 Bg3 g5 Re5 Qg6 Qd2 h4 Rxg5 hxg3+ Kxg3 Nh5+ Kf2 Rcd8 Rxg6+ fxg6 Ne6 Nf4 Nxf4 Rf6 Qd5+ Kg7 Ne6+ Rxe6 Qxe6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
rkGmiTDv,True,standard,blitz,blitz,2019-02-23 21:41:49.426000+00:00,2019-02-23 21:47:23.851000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1940, 'ratingDiff': -13}, 'black': {'user': {'name': 'mariaamparoser', 'id': 'mariaamparoser'}, 'rating': 1837, 'ratingDiff': 14}}","{'eco': 'B30', 'name': 'Sicilian Defense: Old Sicilian', 'ply': 4}",e4 c5 Nf3 Nc6 c3 e5 Bc4 d6 O-O Be6 Na3 Bxc4 Nxc4 Nf6 Re1 Be7 d4 cxd4 cxd4 exd4 Nxd4 Nxd4 Qxd4 O-O Bf4 Re8 Bxd6 Bxd6 Qxd6 Nxe4 Qxd8 Raxd8 f3 Nf6 Rad1 b6 Kf2 g6 Rxd8 Rxd8 Re7 Rc8 Ne3 Re8 Rxa7 Rb8 a4 h5 b4 Kg7 a5 bxa5 bxa5 Rb2+ Kg3 Ra2 Ra8 Nd7 Nc4 g5 Ra7 Nc5 Ne3 Nd3 Nd5 Ne1 Ne3 Re2 Nf5+ Kf6 Nd4 Rxg2+ Kh3 Rd2 Nc6 Nxf3 a6 Ra2 Nd4 Nxd4 Ra8 Nc6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
rQQwLt24,True,standard,blitz,blitz,2019-02-23 20:49:25.625000+00:00,2019-02-23 20:55:27.687000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1931, 'ratingDiff': 13}, 'black': {'user': {'name': 'Kamisa', 'id': 'kamisa'}, 'rating': 2007, 'ratingDiff': -13}}","{'eco': 'C46', 'name': 'Three Knights Opening', 'ply': 5}",e4 e5 Nf3 Nc6 Nc3 a6 Bc4 Nf6 O-O Bb4 Re1 O-O a3 Bxc3 dxc3 d6 h3 h6 Nh4 Ne7 Qf3 Kh7 Nf5 Nxf5 exf5 d5 Ba2 e4 Qf4 Qd7 g4 Qd6 Be3 Qxf4 Bxf4 c6 c4 Bd7 cxd5 cxd5 Rad1 Bc6 Be5 Nd7 Bd6 Rfc8 c3 Nf6 Be5 Rd8 Bc7 Rd7 Bg3 Re8 Kh2 b5 Bh4 a5 Kg3 b4 axb4 axb4 Bxf6 gxf6 f3 Ra8 Bb3 bxc3 fxe4 cxb2 Bxd5 Bxd5 exd5 Rb8 Rb1 Rxd5 Kh4 Rd3 Re2 Rbb3 Rh2 Rdc3 Rbxb2 Rxb2 Rxb2 Kg7 Rb7 Rb3 Rxb3 Kh7 Rb7 Kg7 Rb8 Kh7 Rb5 Kg7 Rb6 Kh7 Rxf6 Kg7 Rb6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
tkutA4vu,True,standard,blitz,blitz,2018-12-19 07:28:29.245000+00:00,2018-12-19 07:30:37.288000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1925, 'ratingDiff': 6}, 'black': {'user': {'name': 'guy_chaimy', 'id': 'guy_chaimy'}, 'rating': 1755, 'ratingDiff': -5}}","{'eco': 'C70', 'name': 'Ruy Lopez: Morphy Defense, Caro Variation', 'ply': 8}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6 O-O Bc5 Re1 d6 c3 Ba7 h3 O-O d4 Bd7 Bg5 h6 Bh4 exd4 cxd4 Na5 Bc2 Re8 e5 dxe5 dxe5 g5 Nxg5 Nh7 Bxh7+ Kh8 Nxf7+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
ufSWx34D,True,standard,blitz,blitz,2018-12-19 07:14:17.313000+00:00,2018-12-19 07:19:23.131000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1940, 'ratingDiff': -11}, 'black': {'user': {'name': 'kingbreaker', 'id': 'kingbreaker'}, 'rating': 1917, 'ratingDiff': 11}}","{'eco': 'B10', 'name': 'Caro-Kann Defense', 'ply': 2}",e4 c6 Nf3 e6 Nc3 d5 h3 f5 exf5 exf5 d4 Nf6 Bd3 Bd6 O-O O-O Ne2 Ne4 c3 Nd7 Nf4 Qf6 Re1 g5 Ne2 g4 Ne5 Nxe5 dxe5 Bxe5 hxg4 Nxf2 Qc2 Qh4 Bf4 fxg4 g3 Nh3+ Kg2 Nxf4+ Nxf4 Qh6 Rxe5 Rxf4 gxf4 Qh3+ Kg1 Qg3+ Qg2 Qxf4 Rf5 Bxf5 Bxf5 Qxf5 Rf1 Qg5 Qg3 Re8 Rf2 h5 Qf4 Re1+ Kg2 Qxf4 Rxf4 Re2+ Rf2 Rxf2+ Kxf2 Kf7 Kg3 Kf6 Kh4 Kf5 a4 a5 Kg3 Ke4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
CK1Az49i,True,standard,blitz,blitz,2018-12-18 21:50:00.247000+00:00,2018-12-18 21:55:39.257000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1933, 'ratingDiff': 7}, 'black': {'user': {'name': 'ardid', 'id': 'ardid'}, 'rating': 1817, 'ratingDiff': -7}}","{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 5}",e4 e5 Nf3 d6 Bc4 Qf6 O-O h6 h3 Ne7 c3 Ng6 d4 Be7 Na3 a6 Nc2 O-O Nb4 c6 Re1 Nd7 a4 a5 Nc2 Rd8 Ne3 Ndf8 d5 Nf4 Nf1 Bxh3 Bxf4 Qxf4 gxh3 Ng6 N1h2 Qf6 Ng4 Qf4 Nfh2 Bh4 Qf3 Qg5 Kh1 Nf4 Bf1 cxd5 exd5 Re8 Re4 Rac8 Rae1 Rc5 Rxf4 exf4 Rxe8+ Kh7 Bd3+ g6 Re1 Rxd5 Qe4 Rc5 Qe7 Qxe7 Rxe7 Kg7 Re1 h5 Nf3 hxg4 Nxh4 g3 fxg3 fxg3 Kg2 Rg5 Nf3 f5 Nxg5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
h9BQNskH,True,standard,blitz,blitz,2018-12-18 00:35:48.991000+00:00,2018-12-18 00:38:52.154000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1924, 'ratingDiff': -11}, 'black': {'user': {'name': 'veljko69', 'id': 'veljko69'}, 'rating': 1917, 'ratingDiff': 10}}","{'eco': 'C00', 'name': 'French Defense: Two Knights Variation', 'ply': 5}",e4 e6 Nf3 d5 Nc3 Nf6 h3 Nxe4 d4 Nxc3 bxc3 Bd6 Bd3 c5 O-O c4 Be2 Nc6 Bg5 Qa5 Qd2 O-O h4 f6 Be3 e5 h5 e4 Nh2 f5 h6 f4 hxg7 Kxg7 Bxf4 Bxf4 Qd1 Qxc3 Rb1 Qxd4 Qxd4+ Nxd4 Bd1 b6 c3 Nc6 Ba4 Ne5 Rfd1 Be6 Nf1 Nd3 Bc2 Bg4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
qVszh7uN,True,standard,blitz,blitz,2018-12-18 00:16:08.838000+00:00,2018-12-18 00:22:40.145000+00:00,draw,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1911, 'ratingDiff': 2}, 'black': {'user': {'name': 'joganov', 'id': 'joganov'}, 'rating': 1986, 'ratingDiff': -2}}","{'eco': 'C00', 'name': 'French Defense: Two Knights Variation', 'ply': 5}",e4 e6 Nf3 d5 Nc3 dxe4 Nxe4 Nd7 d4 Ngf6 Bg5 Be7 Bd3 b6 c3 Bb7 Ned2 c5 O-O O-O Re1 Rc8 Rc1 cxd4 cxd4 Nd5 Bxe7 Qxe7 Nc4 N7f6 Nce5 Rxc1 Qxc1 Rc8 Qd2 h6 h3 Nb4 Bb1 Nbd5 Rc1 Qd8 a3 Ne7 Rxc8 Qxc8 Qc2 Qxc2 Bxc2 Ned5 Kf1 Kf8 g3 Ke7 Ke2 Nd7 Kd3 f6 Nc4 Ba6 Nd2 f5 Ke2 N7f6 Ke1 f4 Ne5 fxg3 fxg3 Ne3 Bd3 Bb7 Ke2 Ned5 Ne4 Nh5 Kf2 Nhf6 Nc3 Nxc3 bxc3 Be4 Bc4 Bc2 Ke3 Ne4 g4 Nxc3 Kd2 b5 Bf1 Ne4+ Kxc2 Nf2 Nc6+ Ke8 Nxa7 Ne4 Bxb5+ Kd8 Bc6 Nd6 Bg2 h5 Nc6+ Kc7 Ne5 hxg4 hxg4 Nb5 g5 Nxd4+ Kd3 Nf5 Nf7 Nh4 g6 Nxg2 Ne5 Nf4+ Ke4 Nxg6 Nxg6 Kb6 Ne7 Ka5 Ke5 Ka4 Kxe6 Kxa3 Ng6 Kb3 Kf7 Kb4 Kxg7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",,
kF7s5JmZ,True,standard,blitz,blitz,2018-12-17 23:19:15.608000+00:00,2018-12-17 23:20:00.059000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1898, 'ratingDiff': 13}, 'black': {'user': {'name': 'nouri07', 'id': 'nouri07'}, 'rating': 1983, 'ratingDiff': -13}}","{'eco': 'B11', 'name': 'Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line', 'ply': 8}",e4 c6 Nf3 d5 Nc3 Bg4 h3 Bxf3 Qxf3 d4 Ne2 e5 Ng3 Nd7 Bc4 g6 Qxf7#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
ayCyZxje,True,standard,blitz,blitz,2018-12-17 23:17:22.158000+00:00,2018-12-17 23:18:55.131000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1889, 'ratingDiff': 9}, 'black': {'user': {'name': 'Galo_Doido', 'id': 'galo_doido'}, 'rating': 1834, 'ratingDiff': -9}}","{'eco': 'C67', 'name': 'Ruy Lopez: Berlin Defense, Rio Gambit Accepted', 'ply': 8}",e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 f5 d3 Nd6 Nxe5 Nxe5 Rxe5+ Be7 Ba4 O-O Bb3+ Kh8 Qe1 Bf6 Re2 b6 Nc3 Bb7 Bf4 Nf7 Nd5 g5 Bxc7 Bxd5 Bxd8 Bxb3 Bxf6+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
jZDV9cju,True,standard,blitz,blitz,2018-12-17 23:09:11.983000+00:00,2018-12-17 23:15:15.169000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1891, 'ratingDiff': 11}, 'black': {'user': {'name': 'buivol', 'id': 'buivol'}, 'rating': 1924, 'ratingDiff': -11}}","{'eco': 'B30', 'name': 'Sicilian Defense: Old Sicilian', 'ply': 4}",e4 c5 Nf3 Nc6 c3 g6 d4 cxd4 cxd4 d5 e5 Bg7 Nc3 Bg4 Be2 Bxf3 Bxf3 e6 O-O Qb6 Ne2 Nge7 b3 O-O Ba3 Rfc8 Rc1 Nf5 Bb2 Bh6 Rc2 Nb4 Rxc8+ Rxc8 a3 Nc2 Qd3 Rc6 Bg4 Ne7 Bc1 Bf8 a4 Rc8 Ba3 Bh6 Bxe7 Qa5 h4 Nb4 Qb5 Qxb5 axb5 Nd3 Bg5 Bxg5 hxg5 Nb4 Nf4 Rc2 Bd1 Rb2 Re1 a6 Kf1 axb5 Re2 Nc6 Rxb2 Nxd4 Rd2 Nc6 Rc2 Kf8 Rxc6 bxc6 b4 Ke7 Nd3 Kd7 Nc5+ Kc7 Ke2 Kb6 Kd3 Kc7 Kd4 Kb6 Bc2 Kc7 g4 Kb6 f4 Kc7 f5 gxf5 gxf5 exf5 Bxf5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
MDwu9dcn,True,standard,blitz,blitz,2018-12-17 07:36:35.458000+00:00,2018-12-17 07:42:18.692000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1878, 'ratingDiff': 11}, 'black': {'user': {'name': 'Rettex', 'id': 'rettex'}, 'rating': 1881, 'ratingDiff': -10}}","{'eco': 'C42', 'name': 'Russian Game: Three Knights Game', 'ply': 5}",e4 e5 Nf3 Nf6 Nc3 Bb4 d3 d6 a3 Bxc3+ bxc3 Nc6 h3 O-O Bg5 h6 Bh4 Be6 Be2 d5 exd5 Qxd5 O-O Nh7 c4 Qd7 Rb1 b6 Bg3 f6 Nd2 Rf7 Bh5 Re7 Bf3 Rd8 Re1 Nd4 Bh5 Bf7 Bxf7+ Kxf7 Ne4 f5 Nc3 Rde8 Nd5 Re6 c3 f4 Bxf4 Nf5 Bh2 c6 Ne3 Nxe3 Rxe3 Ng5 Qh5+ Kg8 Rbe1 Kh7 Qg4 R8e7 Qf5+ g6 Qg4 Nf7 h4 Rd6 Qe4 Qf5 Qxf5 gxf5 Bxe5 Rde6 Bd4 Rxe3 Rxe3 Rxe3 fxe3 Nd6 Kf2 c5 Be5 Nf7 Bb8 a6 Ba7 b5 cxb5 axb5 Bxc5 Ne5 d4 Nd3+ Kg3 Kg6 Bb4 Nc1 Kf4 Ne2+ Ke5 Nc1 e4 fxe4 Kxe4 Kf6 Kd5 Nb3 Kd6 Kf7 Kd7 Kf6 d5 Ke5 d6 Kd5 Ke8,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
wKAZaYif,True,standard,blitz,blitz,2018-12-17 00:07:43.782000+00:00,2018-12-17 00:13:53.891000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1856, 'ratingDiff': 12}, 'black': {'user': {'name': 'miguelfres', 'id': 'miguelfres'}, 'rating': 1887, 'ratingDiff': -11}}","{'eco': 'C48', 'name': 'Four Knights Game: Rubinstein Countergambit, Henneberger Variation', 'ply': 9}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 Nd4 O-O Nxb5 Nxb5 c6 Nc3 d6 d4 exd4 Nxd4 Be7 Be3 O-O Qd2 c5 Nde2 b6 f3 Bb7 Rad1 Re8 Kh1 Bf8 Bg5 a6 Nf4 b5 Ncd5 Bxd5 Nxd5 Be7 Nxe7+ Qxe7 Qxd6 Qxd6 Rxd6 Re6 Rfd1 h6 Bxf6 Rxf6 Rxf6 gxf6 Kg1 c4 Kf2 b4 Ke3 a5 Rd6 Kg7 g4 a4 h4 b3 cxb3 axb3 axb3 cxb3 Rb6 h5 Rxb3 Ra1 Kf4 Rg1 Rb5 hxg4 fxg4 Rf1+ Kg3 Rg1+ Kf4 Re1 Rb3 Rf1+ Rf3 Rb1 Rf2 Rh1 Kg3 Rg1+ Rg2 Re1 Kf3 Rf1+ Ke2 Rb1 Kd3 Rh1 h5 Rd1+ Kc2 Re1 Kd3 Rb1 Kc4 Re1 Kd5 Rd1+ Kc4 Re1 Rg3 Rd1 e5 Re1 exf6+ Kxf6 b4 Kg5 Rg1 Rc1+ Rxc1 Kxg4 h6 Kf5 h7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
sMSDpkeP,True,standard,blitz,blitz,2018-12-16 23:59:44.153000+00:00,2018-12-17 00:05:32.181000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1878, 'ratingDiff': -11}, 'black': {'user': {'name': 'miguelfres', 'id': 'miguelfres'}, 'rating': 1866, 'ratingDiff': 11}}","{'eco': 'C48', 'name': 'Four Knights Game: Spanish Variation, Rubinstein Variation', 'ply': 8}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 Nd4 Bc4 Nxf3+ Qxf3 Bc5 O-O d6 a3 Be6 Nd5 Bxd5 exd5 O-O b4 Bb6 a4 a5 b5 c6 dxc6 d5 cxb7 Rb8 Bb3 e4 Qg3 Rxb7 Bb2 d4 Rfe1 Re8 Re2 h6 Rae1 Rbe7 Ba3 Re5 Bb2 Rg5 Qh4 Rg4 Qh3 Kh7 Bxf7 Re5 Qb3 Reg5 g3 e3 dxe3 dxe3 f3 Rxg3+ hxg3 Rxg3+ Rg2 e2+ Kh1 Rh3+ Rh2 Rxh2+ Kxh2 Qc7+ Kg2 Qf4 Bxf6 Qxf6 Rxe2 Qg5+ Kf1 Qc1+ Kg2 Qg5+ Kf1 Qg1#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
OyhtXixg,True,standard,blitz,blitz,2018-12-16 23:57:14.211000+00:00,2018-12-16 23:59:32.576000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1889, 'ratingDiff': -11}, 'black': {'user': {'name': 'kors702', 'id': 'kors702'}, 'rating': 1858, 'ratingDiff': 11}}","{'eco': 'B10', 'name': 'Caro-Kann Defense: Two Knights Attack', 'ply': 5}",e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Bg4 h3 Bxf3 Qxf3 Nf6 Bc4 e6 d3 Nxe4 dxe4 Bb4+ c3 Bc5 Qg4 O-O Bh6 Qf6 Bg5 Qxf2+ Kd1 Be3 Rf1 Qd2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
r54ZLdV9,True,standard,blitz,blitz,2018-12-16 23:50:31.485000+00:00,2018-12-16 23:56:53.301000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1880, 'ratingDiff': 9}, 'black': {'user': {'name': 'Thegm2018', 'id': 'thegm2018'}, 'rating': 1842, 'ratingDiff': -9}}","{'eco': 'C64', 'name': 'Ruy Lopez: Classical Variation', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nge7 Re1 a6 Ba4 b5 Bb3 O-O c3 Bb6 h3 d6 d4 Na5 Bc2 Nac6 Bg5 f6 Be3 Qe8 a4 b4 Bb3+ Kh8 dxe5 fxe5 Bxb6 cxb6 Qxd6 Ng6 Ng5 Ra7 Qd5 h6 Nf3 Nf4 Qd6 Rf6 Qd1 Rd7 Bd5 Qg6 Nh4 Qg5 Qg4 Ne7 Qxg5 hxg5 Nf3 Nd3 Rf1 g4 hxg4 Nxd5 exd5 Rxd5 c4 Rdd6 Nbd2 Bb7 b3 e4 Ng5 b5 Ngxe4 Bxe4 Nxe4 bxc4 bxc4 Rd4 Nxf6 gxf6 Rab1 a5 c5 Nxc5 Rfd1 Rxg4 Rd8+ Kg7 Rc8 Nxa4 f3 Rg5 Rc7+ Kg6 Ra1 Nc3 Ra7 a4 f4 Rf5 Rc7 Rxf4 Rb7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
M1EA6JgQ,True,standard,blitz,blitz,2018-12-16 23:46:30.248000+00:00,2018-12-16 23:50:13.028000+00:00,timeout,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1873, 'ratingDiff': 7}, 'black': {'user': {'name': 'GustavoE', 'id': 'gustavoe'}, 'rating': 1741, 'ratingDiff': -7}}","{'eco': 'B27', 'name': 'Sicilian Defense: Bücker Variation', 'ply': 4}",e4 c5 Nf3 h6 c3 d6 d4 cxd4 cxd4 e6 Nc3 Nf6 Bd3 Be7 O-O Nc6 a3 Nd7 Re1 O-O Be3 a6 Rc1 b5 e5 Bb7 exd6 Bxd6 Ne4 Be7 Nc5 Nxc5 dxc5 Qc7 Qc2 e5 Bh7+ Kh8 Be4 Bf6 b4 Ne7 Bxb7 Qxb7 Nd2 Nc6 Ne4 Be7 Rcd1 Qc8 Nd6 Qg4 h3 Qh5 Qe4 Nd4 Rxd4 Bxd6 Rxd6 Rae8 Bd2 f5 Qc6 g5 Rxh6+ Qxh6 Qxh6+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
vWnk2fDB,True,standard,blitz,blitz,2018-12-16 23:34:15.632000+00:00,2018-12-16 23:39:24.745000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1874, 'ratingDiff': 10}, 'black': {'user': {'name': 'nuris1404', 'id': 'nuris1404'}, 'rating': 1853, 'ratingDiff': -10}}","{'eco': 'B28', 'name': ""Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line"", 'ply': 6}",e4 c5 Nf3 a6 c3 Nf6 Qc2 d6 d4 cxd4 cxd4 Bg4 Be2 g6 h3 Bxf3 Bxf3 Bg7 Nc3 Nc6 Be3 O-O O-O Rc8 a3 Nd7 Rfd1 e5 d5 Nd4 Qd2 Nb3 Qe1 Nxa1 Rxa1 Nc5 Qd1 f5 Rc1 f4 Bxc5 Rxc5 Qb3 Rf7 Bg4 Rfc7 Be6+ Kh8 Qb6 Bf8 Rd1 Qg5 Qa7 Kg7 Qb8 h5 Rd3 h4 Qe8 Re7 Qd8 f3 Rxf3 Qc1+ Kh2 Rcc7 Qxf8+ Kh7 Bg8+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
KW6FHsIh,True,standard,blitz,blitz,2018-12-16 06:37:34.062000+00:00,2018-12-16 06:38:41.960000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1883, 'ratingDiff': -10}, 'black': {'user': {'name': 'Zlover', 'id': 'zlover'}, 'rating': 1935, 'ratingDiff': 9}}","{'eco': 'C64', 'name': 'Ruy Lopez: Classical Variation', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nge7 c3 O-O Re1 d6 h3 Ng6 d4 exd4 cxd4 Bb6 Nc3 Nh4 Bg5 Nxf3+ Qxf3 Qxg5 d5 Ne5 Qd1 Bxh3,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
