id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,winner,opening,moves,clock,tournament
wZsEWf6F,True,standard,bullet,bullet,2020-04-15 02:44:33.241000+00:00,2020-04-15 02:46:32.604000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2143, 'ratingDiff': -4}, 'black': {'user': {'name': 'NISHAN2006', 'id': 'nishan2006'}, 'rating': 2261, 'ratingDiff': 4}}",black,"{'eco': 'B10', 'name': 'Caro-Kann Defense', 'ply': 2}",e4 c6 Nf3 d6 d4 Nd7 Nbd2 g6 Bd3 Bg7 c3 Ngf6 O-O O-O h3 e5 Re1 Qc7 Nf1 Re8 Ne3 Nf8 dxe5 dxe5 Bf1 Be6 a4 Rad8 a5 Rxd1 Rxd1 Rd8 Re1 h5 a6 b6 Nc4 N6d7 Bg5 f6 Be3 Nh7 Rad1 b5 Ncd2 Nb6 Kh2 g5 g3 Qc8 Bc5 Qxa6 h4 g4 Ng1 Qa2 Rb1 Rxd2 Be3 Rd7 Ra1 Qxb2 Bxb6 axb6 Ra8+ Bf8 Rea1 Qxf2+ Bg2 Rd2 R1a2 Qxg2#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
kIytQ5Qb,True,standard,blitz,blitz,2020-04-15 02:26:47.975000+00:00,2020-04-15 02:28:49.208000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2092, 'ratingDiff': 5}, 'black': {'user': {'name': 'R-J', 'id': 'r-j'}, 'rating': 2051, 'ratingDiff': -5}}",white,"{'eco': 'C95', 'name': 'Ruy Lopez: Morphy Defense, Breyer Defense, Zaitsev Hybrid', 'ply': 20}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 h3 O-O c3 Nb8 d4 Nbd7 Nbd2 Bb7 a4 c5 Bc2 cxd4 cxd4 d5 Nxe5 Nxe5 dxe5 Nxe4 Nxe4 dxe4 Qe2 Qd4 axb5 axb5 Rxa8 Bxa8 Qxb5 Bc5 Be3,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
abJedXhR,True,standard,blitz,blitz,2020-04-15 02:21:04.688000+00:00,2020-04-15 02:26:33.686000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2099, 'ratingDiff': -7}, 'black': {'user': {'name': 'Aldren81', 'id': 'aldren81'}, 'rating': 2039, 'ratingDiff': 7}}",black,"{'eco': 'B00', 'name': 'Pirc Defense', 'ply': 3}",e4 d6 d4 c6 Nf3 Qc7 Bf4 Bg4 h3 Bh5 Be2 Nd7 c4 Bxf3 Bxf3 g6 O-O Bg7 Nc3 Ngf6 c5 O-O Rc1 h6 Qd2 Kh7 e5 dxe5 dxe5 Ng8 e6 Ne5 Be4 fxe6 Bb1 Nf3+ gxf3 Qxf4 Qxf4 Rxf4 Kg2 Raf8 Rce1 Rxf3 Rxe6 R3f6 Rfe1 Rxe6 Rxe6 Rf6 Re4 e5 h4 Rf4 h5 Ne7 Rb4 Rxb4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
swbGZP19,True,standard,blitz,blitz,2020-04-15 01:28:39.801000+00:00,2020-04-15 01:34:50.798000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2100, 'ratingDiff': -7}, 'black': {'user': {'name': 'AveNegra', 'id': 'avenegra'}, 'rating': 2061, 'ratingDiff': 7}}",black,"{'eco': 'B15', 'name': 'Caro-Kann Defense: Main Line', 'ply': 7}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Ng3 e5 Bc4 Qxd4 Qxd4 exd4 Nf3 Bc5 Bg5 Nbd7 O-O-O O-O Nxd4 h6 Be3 Ne5 Bb3 Neg4 Rhe1 Nxe3 Rxe3 Ng4 Rf3 Nxh2 Rf4 Bd6 Rh4 Bxg3 fxg3 Ng4 Rf1 Ne3 Rf2 Bd7 Nf3 Rae8 Kd2 Nf5 Rf4 Nxg3 Nd4 Ne4+ Rxe4 Rxe4 Kd3 Rg4 Nf3 b6 Ne5 Rg3+ Kd2 Be8 c3 c5 a4 Rg5 Nf3 Rf5 Re2 Bc6 Re7 Bxf3 gxf3 Rxf3 Rxa7 Rf2+ Kc1 Rf1+ Kc2 Rf2+ Kc1 h5 Bd5 h4 Rb7 Rf6 b4 cxb4 cxb4 h3 a5 Rd8 Bh1 bxa5 bxa5 Rf1+ Kb2 Rxh1 a6 h2 a7 Rhd1 Rb8 h1=Q Rxd8+ Rxd8 a8=Q Qxa8 Kb3 Rc8 Kb4 Qb7+ Ka3 Ra8#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
Bo9KF4B6,True,standard,blitz,blitz,2020-04-15 01:17:03.763000+00:00,2020-04-15 01:22:26.594000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2117, 'ratingDiff': -6}, 'black': {'user': {'name': 'LEVIATAN767', 'id': 'leviatan767'}, 'rating': 2083, 'ratingDiff': 6}}",black,"{'eco': 'B33', 'name': 'Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation', 'ply': 11}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nxc6 bxc6 Bc4 h6 O-O Bb4 Re1 O-O Bd2 Rb8 a3 Ba5 b4 Bb6 Na4 Bc7 Bc3 d5 exd5 cxd5 Bb3 d4 Bb2 Bg4 f3 Bf5 Qe2 Re8 Rad1 Qc8 Qc4 Bg6 Nc5 Bb6 Kh1 Qf5 Na4 Rbc8 Qe2 Bc7 Bc1 Nh5 Nc5 Nf4 Bxf4 Qxf4 Qd2 Qh4 Qf2 Qh5 Ne4 Bb6 Qg3 Bc7 Ba4 Re7 Bb3 Kh8 Nc5 e4 fxe4 Bxg3 e5 Qxh2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
xqolwLq7,True,standard,blitz,blitz,2020-04-14 08:51:13.540000+00:00,2020-04-14 08:57:46.130000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2122, 'ratingDiff': -5}, 'black': {'user': {'name': 'Keeken', 'id': 'keeken'}, 'rating': 2181, 'ratingDiff': 5}}",black,"{'eco': 'B04', 'name': 'Alekhine Defense: Modern Variation, Larsen Variation', 'ply': 8}",e4 Nf6 e5 Nd5 Nf3 d6 d4 dxe5 dxe5 Bg4 Be2 e6 h3 Bxf3 Bxf3 c6 O-O Nd7 Re1 Bb4 c3 Ba5 Na3 b5 c4 bxc4 Nxc4 Bc7 Qa4 Nb8 b3 O-O Ba3 Re8 Nd6 Bxd6 Bxd6 Qd7 Rac1 Rc8 Rc5 Qb7 Rec1 a5 Rxa5 Rxa5 Qxa5 Nd7 g3 Ra8 Qd2 Qa6 a4 N7b6 Be2 Qb7 Bd3 Nd7 Bc2 g6 Qh6 Nb4 Bb1 Nd5 Bc2 Nb4 Bd1 Nd5 h4 Qc8 h5 Nf8 hxg6 Nxg6 Bc2 Nde7 Bxe7 Nxe7 Qxh7+ Kf8 Qh8+ Ng8 Bh7 Qe8 Qxg8+ Ke7 Qg5+ Kd7 Qd2+ Kc7 Qc3 Qd7 Be4 Rd8 Qxc6+ Kb8 Qxd7 Rxd7 Rd1 Rc7 Rd8+ Ka7 Rd7 Rxd7 Kg2 Rd4 Bc2 Rd2 Bd1 Rb2 b4 Rb1 Bc2 Rxb4 Bd1 Ka6 Bc2 Ka5 Bd1 Rd4 Bc2 Rd5 Bb3 Rxe5 f4 Re2+ Kf3 Rb2 Bd1 Rb4 Bc2 Rxa4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
RrJekkgj,True,standard,blitz,blitz,2020-04-14 08:46:54.507000+00:00,2020-04-14 08:49:41.385000+00:00,timeout,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2116, 'ratingDiff': 6}, 'black': {'user': {'name': 'restinpieces', 'id': 'restinpieces'}, 'rating': 2121, 'ratingDiff': -7}}",white,"{'eco': 'B15', 'name': 'Caro-Kann Defense: Main Line', 'ply': 7}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Ng3 Bg4 Nf3 e6 h3 Bxf3 Qxf3 Qxd4 Bd3 Qd5 Qxd5 cxd5 O-O Bd6 Bg5 Nbd7 c4 O-O cxd5 Nxd5 Rfd1 Rac8 Bb5 N7b6 Ne4 Be5 Rd2 a6 Bf1 Na4 Rb1 f5 Ng3 h6 b3 Nac3 Re1 Bxg3 fxg3 hxg5 Rxe6 Rfe8 Rd6 Rcd8 R6xd5 Nxd5 Bc4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
D9gUwLxl,True,standard,blitz,blitz,2020-04-14 01:53:50.173000+00:00,2020-04-14 01:59:47.381000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2104, 'ratingDiff': 6}, 'black': {'user': {'name': 'jorgesprata', 'id': 'jorgesprata'}, 'rating': 2117, 'ratingDiff': -6}}",white,"{'eco': 'C72', 'name': 'Ruy Lopez: Morphy Defense, Modern Steinitz Defense', 'ply': 9}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Bd7 Re1 Nge7 c3 b5 Bc2 h6 h3 Ng6 d4 Be7 Nbd2 O-O Nf1 f5 Ng3 f4 Nf5 Bxf5 exf5 Nh4 dxe5 dxe5 Nxe5 Nxe5 Rxe5 Qxd1+ Bxd1 Bd6 Bb3+ Kh8 Re4 Nxf5 Bxf4 Rae8 Bxd6 Nxd6 Rxe8 Rxe8 Kf1 Ne4 f3 Nd2+ Kf2 c5 Bd5 Re5 Bb7 a5 Rd1 Nc4 Rd8+ Kh7 b3 Nb2 Be4+ g6 Rd7+ Kg8 Rd6 g5 Rxh6 b4 cxb4 axb4 Rg6+ Kf7 Rc6 Nd1+ Kg3 Nc3 Rc7+ Ke6 Rc8 Nxa2 Re8+ Kf6 Rf8+ Kg7 Rc8 Nc3 Rc7+ Kf6 Rc6+ Ke7 h4 Nxe4+ fxe4 gxh4+ Kf4 Rxe4+ Kxe4 h3 gxh3 Kd7 Rxc5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
rsg3uHaU,True,standard,blitz,blitz,2020-04-13 20:18:33.225000+00:00,2020-04-13 20:25:16.866000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2091, 'ratingDiff': -5}, 'black': {'user': {'name': 'Skandinavkad5', 'id': 'skandinavkad5'}, 'rating': 2118, 'ratingDiff': 5}}",black,"{'eco': 'B18', 'name': 'Caro-Kann Defense: Classical Variation, Flohr Variation', 'ply': 11}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 Nh3 Nd7 Nf4 e6 c3 Bd6 Nxg6 hxg6 Bd3 Ngf6 O-O Qc7 f4 O-O Qf3 Rac8 b4 a5 a3 axb4 axb4 Nd5 Bd2 b6 Ne4 Be7 Ba6 Ra8 Bc4 Rxa1 Rxa1 N7f6 Ng5 c5 dxc5 bxc5 b5 Nb6 Be2 Rd8 Be1 c4 Bf2 Nbd5 Bd4 Bc5 Rd1 Nxc3 Rd2 Nxe2+ Qxe2 Bxd4+ Kh1 c3 Rc2 Qxf4 Nf3 Ne4 g3 Qe3 Nxd4 Qxd4 b6 Qd1+ Kg2 Qxe2+ Rxe2 Rb8 Rxe4 Rxb6 Rc4 Rb3 Kf2 g5 h3 f6 Ke2 c2 Rxc2 Rxg3 h4 gxh4 Kf2 Kf7 Rc7+ Kg6 Rc4 Kg5 Rc5+ f5 Rc4 e5 Rc7 g6 Rh7 e4 Rg7 Ra3 Rb7 Ra2+ Kf1 h3 Ra7 Kg4 Rxa2 g5 Kg1 f4 Ra4 e3 Ra5 Kg3 Rxg5+ Kf3,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
kQWNKDZK,True,standard,blitz,blitz,2020-04-13 20:11:59.732000+00:00,2020-04-13 20:18:23.662000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2086, 'ratingDiff': 5}, 'black': {'user': {'name': 'Anis2017', 'id': 'anis2017'}, 'rating': 2058, 'ratingDiff': -6}}",white,"{'eco': 'C60', 'name': 'Ruy Lopez: Cozio Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 c3 Bg7 d4 O-O Re1 d6 h3 Kh8 d5 Nb8 Bg5 h6 Bd2 f5 Bd3 f4 c4 Nd7 b4 b6 Bc3 Nf6 c5 g5 Nh2 h5 Nd2 g4 hxg4 hxg4 a4 Ng6 cxb6 axb6 Bb5 Rf7 Bc6 Ra7 a5 bxa5 Rxa5 Rxa5 bxa5 Nh4 g3 fxg3 fxg3 Nf3+ Ndxf3 gxf3 Qxf3 Kg8 Rf1 Ba6 Rf2 Qe7 Ng4 Nxg4 Qxg4 Rxf2 Kxf2 Qf6+ Qf5 Qxf5+ exf5 Bf6 g4 Kg7 Kf3 Bd3 Bb7 e4+ Ke3 Bxc3 a6 Bxa6 Bxa6 Kf6 Kxe4 Bd2 Kf3 Bg5 Bb7 Ke5 Bc6 Bf6 Bb7 Bg5 Bc6 Kd4 Ba8 Kc5 Bc6 Kb6 Ba8 Ka7 Bc6 Bf6 Bd7 Kb6 Bc6 Be7 Ba8 Bg5 Bc6 Kc5 Kg3 Kd4 Kh3 Ke4 Ba8 Kf3 Bc6 Kf4 f6 Bxf6 Bb7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
3hSIEDBW,True,standard,blitz,blitz,2020-04-13 20:00:57.933000+00:00,2020-04-13 20:05:12.421000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2088, 'ratingDiff': -6}, 'black': {'user': {'name': 'Anis2017', 'id': 'anis2017'}, 'rating': 2057, 'ratingDiff': 7}}",black,"{'eco': 'C60', 'name': 'Ruy Lopez: Cozio Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 Re1 Bg7 c3 O-O d4 d6 h3 a6 Ba4 b5 Bc2 h6 Be3 f5 Bb3+ Kh7 Nbd2 f4 dxe5 fxe3 Rxe3 Nxe5 Nd4 c5 Ne6 Bxe6 Bxe6 Rf6 Bb3 c4 Bc2 g5 Nf1 N7g6 Ng3 Nf4 Nf5 Bf8 Kh2 Nfd3 Bxd3 Nxd3 Qe2 d5 f3 dxe4 fxe4 Qc7+ Kg1 Bc5 Kh1 Bxe3 Qxe3 Re8 h4 Rxf5 hxg5 Rxg5 Rf1 Rh5+ Kg1 Qh2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
Rhg5tVrD,True,standard,blitz,blitz,2020-04-13 05:19:11.056000+00:00,2020-04-13 05:24:37.118000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2094, 'ratingDiff': -5}, 'black': {'user': {'name': 'guru_2804', 'id': 'guru_2804'}, 'rating': 2131, 'ratingDiff': 6}}",black,"{'eco': 'B32', 'name': 'Sicilian Defense: Löwenthal Variation', 'ply': 8}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 Bc4 Bc5 O-O O-O Bg5 h6 Bh4 Be7 f4 exf4 e5 Ne8 Bxe7 Qxe7 Qd4 d5 exd6 Nxd6 Rae1 Qc7 Qxf4 Qb6+ Kh1 Nxc4 Qxc4 Be6 Qh4 Qxb2 Ne4 Qxc2 Rf6 Bd5 Rxh6 gxh6 Qg3+ Kh7 Nf6+ Kh8 Qf4 Qxg2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
d5n5dvV1,True,standard,blitz,blitz,2020-04-09 17:58:01.631000+00:00,2020-04-09 18:04:15.931000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2081, 'ratingDiff': 6}, 'black': {'user': {'name': 'Olayinka', 'id': 'olayinka'}, 'rating': 2086, 'ratingDiff': -5}}",white,"{'eco': 'C78', 'name': 'Ruy Lopez: Morphy Defense', 'ply': 9}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bc5 Re1 O-O c3 d6 h3 Na5 Bc2 Be6 b4 Bb6 bxa5 Bxa5 Ng5 Bd7 Nf3 h6 Ba3 Qc8 Bb4 Bb6 d4 Re8 Nbd2 c5 Ba3 cxd4 cxd4 exd4 Bxd6 Bxh3 e5 Bxg2 Kxg2 Qg4+ Kh1 Qh3+ Nh2 Nd5 Qf3 Qe6 Bb3,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
nkkLT9mj,True,standard,blitz,blitz,2020-04-09 17:46:36.641000+00:00,2020-04-09 17:53:49.169000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2093, 'ratingDiff': -7}, 'black': {'user': {'name': 'Gogo73', 'id': 'gogo73'}, 'rating': 2037, 'ratingDiff': 7}}",black,"{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 4}",e4 d6 Nf3 e5 Nc3 Nc6 Bc4 Be7 d4 d5 exd5 Nxd4 Nxd4 exd4 Qxd4 Nf6 O-O O-O Re1 Bd6 Bg5 Bf5 Nb5 Bxc2 Rac1 Bg6 Bxf6 Qxf6 Qxf6 gxf6 Nxd6 cxd6 Bb5 Rac8 Bd7 Rc5 Rxc5 dxc5 Bg4 Rd8 Rd1 Rd6 Kf1 Be4 Bf3 Bxf3 gxf3 Kg7 Ke2 Kg6 Ke3 Kf5 a4 Ke5 f4+ Kf5 a5 b6 axb6 axb6 Kf3 b5 Ke3 c4 Kd4 Kxf4 Kc5 Rd8 Kc6 Kf3 Kc7 Ra8 d6 Kxf2 d7 f5 d8=Q Rxd8 Rxd8 f4 Kd6 Kg2 Ke5 f3 Kf4 f2 Rd2 Kg1 Rxf2 Kxf2 h4 b4 Ke4 c3 bxc3 b3 Kd3 b2 Kc2 Ke3 Kxb2 f5 c4 Kd4 Kc2 Kxc4 Kd2 Kd4 Ke2 Ke4 Kf2 Kf4 Kg2 Kg4 Kf2 Kxh4 Kf3 Kg5 Kg3 h6 Kf3 h5,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
xzBMoqtF,True,standard,blitz,blitz,2020-04-09 17:30:44.453000+00:00,2020-04-09 17:35:13.732000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2103, 'ratingDiff': -4}, 'black': {'user': {'name': 'Brentjess3022', 'id': 'brentjess3022'}, 'rating': 2200, 'ratingDiff': 16}}",black,"{'eco': 'B56', 'name': 'Sicilian Defense: Classical Variation', 'ply': 10}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Be3 e5 Nxc6 bxc6 Bc4 Be7 O-O O-O f4 Ng4 Bc1 Qb6+ Kh1 Nf2+ Rxf2 Qxf2 fxe5 dxe5 Bd2 Rd8 Qc1,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
VukKzHYC,True,standard,blitz,blitz,2020-04-05 23:56:05.224000+00:00,2020-04-06 00:04:24.682000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2108, 'ratingDiff': -5}, 'black': {'user': {'name': 'Elretirado', 'id': 'elretirado'}, 'rating': 2125, 'ratingDiff': 14}}",black,"{'eco': 'C46', 'name': 'Four Knights Game: Italian Variation', 'ply': 7}",e4 Nf6 Nc3 e5 Nf3 Nc6 Bc4 Be7 O-O O-O Re1 d6 h3 Be6 Bf1 a6 d4 exd4 Nxd4 Nxd4 Qxd4 c5 Qd1 b5 Bf4 Qb6 e5 dxe5 Bxe5 Rad8 Qf3 Rfe8 Rad1 Rxd1 Rxd1 c4 g3 h6 Bg2 b4 Ne4 Nxe4 Qxe4 Bc5 Bd4 Rd8 c3 Bxd4 Rxd4 Rxd4 cxd4 c3 bxc3 bxc3 d5 Bd7 Bf1 Qg6 Qe7 c2 Qd8+ Kh7 Qc7 Ba4 Qc3 Qg5 Bd3+ f5 g4 c1=Q+ Qxc1 Qxc1+ Kg2 Qd2 Bxf5+ Kh8 Be6 Qf4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
dRHsrBlx,True,standard,blitz,blitz,2020-04-05 23:40:34.302000+00:00,2020-04-05 23:48:03.812000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2104, 'ratingDiff': 4}, 'black': {'user': {'name': 'JuanElCaballo', 'id': 'juanelcaballo'}, 'rating': 1964, 'ratingDiff': -3}}",white,"{'eco': 'B40', 'name': 'Sicilian Defense: French Variation', 'ply': 4}",e4 c5 Nf3 e6 g3 Nc6 Bg2 d6 c3 Nf6 Qc2 Be7 a4 a6 Na3 O-O Nc4 d5 exd5 exd5 Nce5 Re8 O-O Be6 d4 Rc8 Nxc6 bxc6 Bf4 cxd4 Nxd4 c5 Nxe6 fxe6 Rfe1 Bd6 Bg5 h6 Bh4 Kh8 Qg6 d4 Rad1 e5 Bb7 Rb8 Bxa6 Rxb2 cxd4 cxd4 Bb5 Re7 Bxf6 gxf6 Qxh6+ Kg8 Bc4+ Rf7 Qg6+ Kh8 Qxf7 Rb4 Qh5+ Kg7 Qf7+ Kh8 Re4 Rxc4 Rh4#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
a4ULp42v,True,standard,blitz,blitz,2020-04-05 05:25:56.847000+00:00,2020-04-05 05:32:45.265000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2099, 'ratingDiff': 5}, 'black': {'user': {'name': 'kbcslobo', 'id': 'kbcslobo'}, 'rating': 2081, 'ratingDiff': -5}}",white,"{'eco': 'C67', 'name': 'Ruy Lopez: Berlin Defense, Rio Gambit Accepted', 'ply': 8}",e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6 Nxe5 Be7 Nxc6 dxc6 Ba4 O-O Nc3 Bf6 d3 c5 Be3 b6 Nd5 Bb7 Nxf6+ Qxf6 d4 c4 c3 Nf5 Bf4 Nh4 Be5 Qg6 g3 Nf3+ Kf1 Nxh2+ Kg1 Nf3+ Kf1 Qh5 Re3 Qh3+ Ke2 Qg4 d5 Nxe5+ Kd2 Bxd5 Rxe5 Bf3 Qe1 Qd7+ Bxd7,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
dRbtPzvC,True,standard,blitz,blitz,2020-04-04 02:25:20.704000+00:00,2020-04-04 02:33:52.707000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2087, 'ratingDiff': 6}, 'black': {'user': {'name': 'gmikecabs92', 'id': 'gmikecabs92'}, 'rating': 2078, 'ratingDiff': -6}}",white,"{'eco': 'B40', 'name': 'Sicilian Defense: Four Knights Variation', 'ply': 10}",e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bb5 Be7 Be3 O-O f3 a6 Ba4 b5 Bb3 Bb7 O-O Bc5 Kh1 Qb6 Nce2 e5 Nxc6 Bxe3 Ne7+ Kh8 Nf5 Bc5 Qd2 Ng8 Neg3 h6 Rad1 Rad8 Nd6 Bxd6 Qxd6 Qxd6 Rxd6 Ne7 Rfd1 Bc6 Kg1 Nc8 R6d2 d6 Nf5 a5 Nxd6 Nxd6 Rxd6 Rxd6 Rxd6 Ba8 c3 a4 Bd5 Rb8 a3 Bxd5 Rxd5 f6 h4 Kg8 h5 Kf7 Kf2 Rb7 Ke3 Ke6 g3 f5 Rd8 fxe4 Kxe4 Kf6 Rf8+ Ke6 Re8+ Kf6 Rxe5 g6 hxg6 Kxg6 Re6+ Kg7 g4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
S6YQvwIF,True,standard,blitz,blitz,2020-04-04 02:12:36.165000+00:00,2020-04-04 02:23:01.610000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2094, 'ratingDiff': -7}, 'black': {'user': {'name': 'AbCoRon', 'id': 'abcoron'}, 'rating': 1997, 'ratingDiff': 7}}",black,"{'eco': 'B03', 'name': 'Alekhine Defense: Exchange Variation', 'ply': 9}",e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6 cxd6 Nf3 g6 Nc3 Bg7 Be2 Nc6 Be3 Na5 c5 dxc5 dxc5 Qxd1+ Rxd1 Nd7 Nd5 Rb8 b4 Nc6 O-O e6 Bf4 exd5 Bxb8 Ndxb8 b5 Ne7 Rfe1 O-O Bf1 Re8 Rxd5 Be6 Rdd1 Kf8 a4 a6 bxa6 bxa6 Rd6 Nec6 Bxa6 Bc3 Re3 Bb4 Bb5 Rc8 Rd1 Bxc5 Rc3 Bb4 Rcc1 Ba3 Rc3 Bb4 Re3 Bc5 Ree1 Bb4 Re4 Be7 h3 Na7 Bf1 Nbc6 Rc1 Rd8 Ne5 Nxe5 Rxe5 Nc6 Bb5 Nxe5 Rc7 Bd6 Ra7 Bb8 Rb7 Rd7 Bxd7 Nxd7 a5 Bf4 g3 Bd6 Kh2 Bc5 a6 Bxf2 Kg2 Bd5+ Kxf2 Bxb7 axb7 Nb8 Ke3 Ke7 Kd4 Kd6 Kc4 Kc6 Kd4 f6 h4 h6 g4 Kxb7 Ke4 Kc6 g5 f5+ Kf4 h5 Ke5 Nd7+ Ke6 Kc7 Kf7 f4 Kxg6 f3 Kxh5 f2 g6 f1=Q g7 Qg1 Kh6 Nf6 h5 Qg4 g8=N Nxg8+ Kh7 Nf6+ Kh6 Ne4 Kh7 Qg5 Kh8 Qxh5+ Kg7 Qg5+ Kf7 Qf5+ Kg7 Qg5+ Kf7 Nd6+ Kf8 Qf6+ Kg8 Qg6+ Kh8 Nf7#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
7HBlVWN1,True,standard,blitz,blitz,2020-04-03 21:26:59.330000+00:00,2020-04-03 21:33:38.726000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2091, 'ratingDiff': -8}, 'black': {'user': {'name': 'Anis2017', 'id': 'anis2017'}, 'rating': 2016, 'ratingDiff': 7}}",black,"{'eco': 'C97', 'name': 'Ruy Lopez: Closed, Chigorin Defense', 'ply': 22}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d6 h3 Na5 Bc2 c5 d4 Qc7 Bg5 Bb7 Nbd2 Rac8 Rc1 Rfd8 b4 cxb4 cxb4 Nc6 a3 exd4 Bb3 Qb6 e5 Nxe5 Nxe5 Rxc1 Qxc1 dxe5 Rxe5 Qd6 Rc5 h6 Bh4 Qb8 Bg3 Qa8 Rc7 Re8 f3 Bd5 Bxd5 Nxd5 Rd7 Bf6 Ne4 Be7 Qd2 Qc6 Ra7 Qc4 Rxa6 Ne3 Bf2 Qf1+ Kh2 Qxg2#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
